|Ezili  |Ninja  |Alch   |Engi   |
|Boomer |Glue   |Heli   |Alch   |
|Boomer |Glue   |Heli   |Wizard |
|Boomer |Glue   |Ace    |Wizard |
|Boomer |Glue   |Bucc   |Wizard |
|Boomer |Glue   |Sub    |Super  |
|Boomer |Glue   |Sub    |Heli   |
|Boomer |Ice    |Ninja  |Alch   |
|Boomer |Ice    |Wizard |Spact  |
|Boomer |Ice    |Wizard |Ninja  |
|Boomer |Ice    |Mortar |Wizard |
|Boomer |Ice    |Heli   |Alch   |
|Boomer |Ice    |Heli   |Wizard |
|Boomer |Ice    |Ace    |Wizard |
|Boomer |Ice    |Bucc   |Wizard |
|Boomer |Ice    |Sub    |Super  |
|Boomer |Ice    |Sub    |Heli   |
|Boomer |Tack   |Ninja  |Alch   |
|Boomer |Tack   |Wizard |Spact  |
|Boomer |Tack   |Wizard |Ninja  |
|Boomer |Tack   |Mortar |Wizard |
|Boomer |Tack   |Heli   |Alch   |
|Boomer |Tack   |Heli   |Wizard |
|Boomer |Tack   |Ace    |Wizard |
|Boomer |Tack   |Bucc   |Wizard |
|Boomer |Tack   |Sub    |Super  |
|Boomer |Tack   |Sub    |Heli   |
|Boomer |Bomb   |Ninja  |Alch   |
|Boomer |Bomb   |Wizard |Spact  |
|Boomer |Bomb   |Wizard |Ninja  |
|Boomer |Bomb   |Mortar |Wizard |
|Boomer |Bomb   |Heli   |Alch   |
|Boomer |Bomb   |Heli   |Wizard |
|Boomer |Bomb   |Ace    |Wizard |
|Boomer |Bomb   |Bucc   |Wizard |
|Boomer |Bomb   |Sub    |Super  |
|Boomer |Bomb   |Sub    |Heli   |
|Dart   |Ninja  |Alch   |Engi   |
|Dart   |Ninja  |Alch   |Village|
|Dart   |Ninja  |Alch   |Spact  |
|Dart   |Ninja  |Alch   |Druid  |
|Dart   |Super  |Ninja  |Village|
|Dart   |Super  |Ninja  |Alch   |
|Dart   |Wizard |Village|Engi   |
|Dart   |Wizard |Spact  |Engi   |
|Dart   |Wizard |Spact  |Village|
|Dart   |Wizard |Druid  |Engi   |
|Dart   |Wizard |Druid  |Village|
|Dart   |Wizard |Druid  |Spact  |
|Dart   |Wizard |Alch   |Engi   |
|Dart   |Wizard |Alch   |Village|
|Dart   |Wizard |Alch   |Spact  |
|Dart   |Wizard |Alch   |Druid  |
|Dart   |Wizard |Ninja  |Engi   |
|Dart   |Wizard |Ninja  |Village|
|Dart   |Wizard |Ninja  |Spact  |
|Dart   |Wizard |Ninja  |Druid  |
|Dart   |Wizard |Ninja  |Alch   |
|Dart   |Wizard |Super  |Engi   |
|Dart   |Wizard |Super  |Village|
|Dart   |Wizard |Super  |Spact  |
|Dart   |Wizard |Super  |Druid  |
|Dart   |Wizard |Super  |Alch   |
|Dart   |Wizard |Super  |Ninja  |
|Dart   |Mortar |Ninja  |Alch   |
|Dart   |Mortar |Wizard |Engi   |
|Dart   |Mortar |Wizard |Village|
|Dart   |Mortar |Wizard |Spact  |
|Dart   |Mortar |Wizard |Druid  |
|Dart   |Mortar |Wizard |Alch   |
|Dart   |Mortar |Wizard |Ninja  |
|Dart   |Mortar |Wizard |Super  |
|Dart   |Heli   |Alch   |Engi   |
|Dart   |Heli   |Alch   |Village|
|Dart   |Heli   |Alch   |Spact  |
|Dart   |Heli   |Alch   |Druid  |
|Dart   |Heli   |Ninja  |Alch   |
|Dart   |Heli   |Super  |Alch   |
|Dart   |Heli   |Wizard |Engi   |
|Dart   |Heli   |Wizard |Village|
|Dart   |Heli   |Wizard |Spact  |
|Dart   |Heli   |Wizard |Druid  |
|Dart   |Heli   |Wizard |Alch   |
|Dart   |Heli   |Wizard |Ninja  |
|Dart   |Heli   |Wizard |Super  |
|Dart   |Heli   |Mortar |Alch   |
|Dart   |Heli   |Mortar |Wizard |
|Dart   |Ace    |Ninja  |Alch   |
|Dart   |Ace    |Wizard |Engi   |
|Dart   |Ace    |Wizard |Village|
|Dart   |Ace    |Wizard |Spact  |
|Dart   |Ace    |Wizard |Druid  |
|Dart   |Ace    |Wizard |Alch   |
|Dart   |Ace    |Wizard |Ninja  |
|Dart   |Ace    |Wizard |Super  |
|Dart   |Ace    |Mortar |Wizard |
|Dart   |Ace    |Heli   |Alch   |
|Dart   |Ace    |Heli   |Wizard |
|Dart   |Bucc   |Ninja  |Alch   |
|Dart   |Bucc   |Wizard |Engi   |
|Dart   |Bucc   |Wizard |Village|
|Dart   |Bucc   |Wizard |Spact  |
|Dart   |Bucc   |Wizard |Druid  |
|Dart   |Bucc   |Wizard |Alch   |
|Dart   |Bucc   |Wizard |Ninja  |
|Dart   |Bucc   |Wizard |Super  |
|Dart   |Bucc   |Mortar |Wizard |
|Dart   |Bucc   |Heli   |Village|
|Dart   |Bucc   |Heli   |Alch   |
|Dart   |Bucc   |Heli   |Wizard |
|Dart   |Bucc   |Ace    |Wizard |
|Dart   |Sub    |Ninja  |Alch   |
|Dart   |Sub    |Super  |Engi   |
|Dart   |Sub    |Super  |Village|
|Dart   |Sub    |Super  |Spact  |
|Dart   |Sub    |Super  |Druid  |
|Dart   |Sub    |Super  |Alch   |
|Dart   |Sub    |Super  |Ninja  |
|Dart   |Sub    |Wizard |Engi   |
|Dart   |Sub    |Wizard |Village|
|Dart   |Sub    |Wizard |Spact  |
|Dart   |Sub    |Wizard |Druid  |
|Dart   |Sub    |Wizard |Alch   |
|Dart   |Sub    |Wizard |Ninja  |
|Dart   |Sub    |Wizard |Super  |
|Dart   |Sub    |Mortar |Super  |
|Dart   |Sub    |Mortar |Wizard |
|Dart   |Sub    |Heli   |Engi   |
|Dart   |Sub    |Heli   |Village|
|Dart   |Sub    |Heli   |Spact  |
|Dart   |Sub    |Heli   |Druid  |
|Dart   |Sub    |Heli   |Alch   |
|Dart   |Sub    |Heli   |Ninja  |
|Dart   |Sub    |Heli   |Super  |
|Dart   |Sub    |Heli   |Wizard |
|Dart   |Sub    |Heli   |Mortar |
|Dart   |Sub    |Ace    |Super  |
|Dart   |Sub    |Ace    |Wizard |
|Dart   |Sub    |Ace    |Heli   |
|Dart   |Sub    |Bucc   |Super  |
|Dart   |Sub    |Bucc   |Wizard |
|Dart   |Sub    |Bucc   |Heli   |
|Dart   |Sniper |Ninja  |Alch   |
|Dart   |Sniper |Wizard |Engi   |
|Dart   |Sniper |Wizard |Village|
|Dart   |Sniper |Wizard |Spact  |
|Dart   |Sniper |Wizard |Druid  |
|Dart   |Sniper |Wizard |Alch   |
|Dart   |Sniper |Wizard |Ninja  |
|Dart   |Sniper |Wizard |Super  |
|Dart   |Sniper |Mortar |Wizard |
|Dart   |Sniper |Heli   |Alch   |
|Dart   |Sniper |Heli   |Wizard |
|Dart   |Sniper |Ace    |Wizard |
|Dart   |Sniper |Bucc   |Wizard |
|Dart   |Sniper |Sub    |Super  |
|Dart   |Sniper |Sub    |Wizard |
|Dart   |Sniper |Sub    |Heli   |
|Dart   |Glue   |Ninja  |Alch   |
|Dart   |Glue   |Wizard |Engi   |
|Dart   |Glue   |Wizard |Village|
|Dart   |Glue   |Wizard |Spact  |
|Dart   |Glue   |Wizard |Druid  |
|Dart   |Glue   |Wizard |Alch   |
|Dart   |Glue   |Wizard |Ninja  |
|Dart   |Glue   |Wizard |Super  |
|Dart   |Glue   |Mortar |Wizard |
|Dart   |Glue   |Heli   |Alch   |
|Dart   |Glue   |Heli   |Wizard |
|Dart   |Glue   |Ace    |Wizard |
|Dart   |Glue   |Bucc   |Wizard |
|Dart   |Glue   |Sub    |Super  |
|Dart   |Glue   |Sub    |Wizard |
|Dart   |Glue   |Sub    |Heli   |
|Dart   |Glue   |Sniper |Wizard |
|Dart   |Ice    |Ninja  |Alch   |
|Dart   |Ice    |Wizard |Engi   |
|Dart   |Ice    |Wizard |Village|
|Dart   |Ice    |Wizard |Spact  |
|Dart   |Ice    |Wizard |Druid  |
|Dart   |Ice    |Wizard |Alch   |
|Dart   |Ice    |Wizard |Ninja  |
|Dart   |Ice    |Wizard |Super  |
|Dart   |Ice    |Mortar |Wizard |
|Dart   |Ice    |Heli   |Alch   |
|Dart   |Ice    |Heli   |Wizard |
|Dart   |Ice    |Ace    |Wizard |
|Dart   |Ice    |Bucc   |Wizard |
|Dart   |Ice    |Sub    |Super  |
|Dart   |Ice    |Sub    |Wizard |
|Dart   |Ice    |Sub    |Heli   |
|Dart   |Ice    |Sniper |Wizard |
|Dart   |Ice    |Glue   |Wizard |
|Dart   |Tack   |Ninja  |Alch   |
|Dart   |Tack   |Wizard |Engi   |
|Dart   |Tack   |Wizard |Village|
|Dart   |Tack   |Wizard |Spact  |
|Dart   |Tack   |Wizard |Druid  |
|Dart   |Tack   |Wizard |Alch   |
|Dart   |Tack   |Wizard |Ninja  |
|Dart   |Tack   |Wizard |Super  |
|Dart   |Tack   |Mortar |Wizard |
|Dart   |Tack   |Heli   |Alch   |
|Dart   |Tack   |Heli   |Wizard |
|Dart   |Tack   |Ace    |Wizard |
|Dart   |Tack   |Bucc   |Wizard |
|Dart   |Tack   |Sub    |Super  |
|Dart   |Tack   |Sub    |Wizard |
|Dart   |Tack   |Sub    |Heli   |
|Dart   |Tack   |Sniper |Wizard |
|Dart   |Tack   |Glue   |Wizard |
|Dart   |Tack   |Ice    |Wizard |
|Dart   |Bomb   |Ninja  |Alch   |
|Dart   |Bomb   |Wizard |Engi   |
|Dart   |Bomb   |Wizard |Village|
|Dart   |Bomb   |Wizard |Spact  |
|Dart   |Bomb   |Wizard |Druid  |
|Dart   |Bomb   |Wizard |Alch   |
|Dart   |Bomb   |Wizard |Ninja  |
|Dart   |Bomb   |Wizard |Super  |
|Dart   |Bomb   |Mortar |Wizard |
|Dart   |Bomb   |Heli   |Alch   |
|Dart   |Bomb   |Heli   |Wizard |
|Dart   |Bomb   |Ace    |Wizard |
|Dart   |Bomb   |Bucc   |Wizard |
|Dart   |Bomb   |Sub    |Super  |
|Dart   |Bomb   |Sub    |Wizard |
|Dart   |Bomb   |Sub    |Heli   |
|Dart   |Bomb   |Sniper |Wizard |
|Dart   |Bomb   |Glue   |Wizard |
|Dart   |Bomb   |Ice    |Wizard |
|Dart   |Bomb   |Tack   |Wizard |
|Dart   |Boomer |Ninja  |Alch   |
|Dart   |Boomer |Wizard |Engi   |
|Dart   |Boomer |Wizard |Village|
|Dart   |Boomer |Wizard |Spact  |
|Dart   |Boomer |Wizard |Druid  |
|Dart   |Boomer |Wizard |Alch   |
|Dart   |Boomer |Wizard |Ninja  |
|Dart   |Boomer |Wizard |Super  |
|Dart   |Boomer |Mortar |Wizard |
|Dart   |Boomer |Heli   |Alch   |
|Dart   |Boomer |Heli   |Wizard |
|Dart   |Boomer |Ace    |Wizard |
|Dart   |Boomer |Bucc   |Wizard |
|Dart   |Boomer |Sub    |Super  |
|Dart   |Boomer |Sub    |Wizard |
|Dart   |Boomer |Sub    |Heli   |
|Dart   |Boomer |Sniper |Wizard |
|Dart   |Boomer |Glue   |Wizard |
|Dart   |Boomer |Ice    |Wizard |
|Dart   |Boomer |Tack   |Wizard |
|Dart   |Boomer |Bomb   |Wizard |
|Ezili  |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Ben    |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Church |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Pat    |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Obyn   |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Striker|Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Gwen   |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Quincy |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Engi   |coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Village|coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Spact  |coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Druid  |coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Alch   |coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Ninja  |coolio1223|DZEYBAP|N
|Boomer |Ace    |Mortar |Super  |coolio1223|DZEYBAP|N
|Boomer |Ace    |Heli   |Mortar |coolio1223|DZEYBAP|N
|Boomer |Bucc   |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Sub    |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Sniper |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Glue   |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Ice    |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Tack   |Ace    |Mortar |coolio1223|DZEYBAP|N
|Boomer |Bomb   |Ace    |Mortar |coolio1223|DZEYBAP|N
|Dart   |Boomer |Ace    |Mortar |coolio1223|DZEYBAP|N
|Ezili  |Ice    |Glue   |Super  |coolio1223|VZEYPLO|N
|Gwen   |Sub    |Ace    |Ninja  |coolio1223|KZEYOHG|N
|Ezili  |Sniper |Super  |Engi   |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Super  |Village|coolio1223|RZEYOXL|N
|Ezili  |Sniper |Super  |Spact  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Super  |Druid  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Super  |Alch   |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Super  |Ninja  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Wizard |Super  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Mortar |Super  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Heli   |Super  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Ace    |Super  |coolio1223|RZEYOXL|N
|Ezili  |Sniper |Bucc   |Super  |coolio1223|RZEYOXL|N
|Ezili  |Glue   |Sniper |Super  |coolio1223|RZEYOXL|N
|Ezili  |Ice    |Sniper |Super  |coolio1223|RZEYOXL|N
|Ezili  |Tack   |Sniper |Super  |coolio1223|RZEYOXL|N
|Ezili  |Bomb   |Sniper |Super  |coolio1223|RZEYOXL|N
|Ezili  |Boomer |Sniper |Super  |coolio1223|RZEYOXL|N
|Ezili  |Dart   |Sniper |Super  |coolio1223|RZEYOXL|N
|Ezili  |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Ben    |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Church |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Pat    |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Obyn   |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Striker|Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Gwen   |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Quincy |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Sub    |Ace    |Alch   |Engi   |frds|GZEYOOY|N
|Sub    |Ace    |Alch   |Village|frds|GZEYOOY|N
|Sub    |Ace    |Alch   |Spact  |frds|GZEYOOY|N
|Sub    |Ace    |Alch   |Druid  |frds|GZEYOOY|N
|Sub    |Ace    |Mortar |Alch   |frds|GZEYOOY|N
|Sub    |Bucc   |Ace    |Alch   |frds|GZEYOOY|N
|Sniper |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Glue   |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Ice    |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Tack   |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Bomb   |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Boomer |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Dart   |Sub    |Ace    |Alch   |frds|GZEYOOY|N
|Super  |Ninja  |Druid  |Spact  |Samhulk99|FZELKSU|N
|Church |Heli   |Ninja  |Engi   |coolio1223|EZELKDA|N
|Church |Heli   |Ninja  |Village|coolio1223|EZELKDA|N
|Church |Heli   |Ninja  |Spact  |coolio1223|EZELKDA|N
|Church |Heli   |Ninja  |Druid  |coolio1223|EZELKDA|N
|Church |Heli   |Super  |Ninja  |coolio1223|EZELKDA|N
|Church |Heli   |Mortar |Ninja  |coolio1223|EZELKDA|N
|Church |Ace    |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Bucc   |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Sniper |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Glue   |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Ice    |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Tack   |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Bomb   |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Boomer |Heli   |Ninja  |coolio1223|EZELKDA|N
|Church |Dart   |Heli   |Ninja  |coolio1223|EZELKDA|N
|Boomer |Sniper |Mortar |Spact  |p4nthom22|VZELKRL|N
|Ezili  |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Ben    |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Pat    |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Striker|Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Gwen   |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Glue   |Wizard |Super  |Engi   |Mlop098|AZELKYH|N
|Glue   |Wizard |Super  |Village|Mlop098|AZELKYH|N
|Glue   |Wizard |Super  |Druid  |Mlop098|AZELKYH|N
|Glue   |Wizard |Super  |Alch   |Mlop098|AZELKYH|N
|Glue   |Sniper |Wizard |Super  |Mlop098|AZELKYH|N
|Ice    |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Tack   |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Bomb   |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Boomer |Glue   |Wizard |Super  |Mlop098|AZELKYH|N
|Ezili  |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Ben    |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Church |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Pat    |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Obyn   |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Striker|Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Gwen   |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Quincy |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Bucc   |Alch   |Spact  |Engi   |315Lukas|TZELKYA|N
|Bucc   |Alch   |Spact  |Village|315Lukas|TZELKYA|N
|Bucc   |Alch   |Druid  |Spact  |315Lukas|TZELKYA|N
|Bucc   |Super  |Alch   |Spact  |315Lukas|TZELKYA|N
|Bucc   |Mortar |Alch   |Spact  |315Lukas|TZELKYA|N
|Bucc   |Ace    |Alch   |Spact  |315Lukas|TZELKYA|N
|Sub    |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Sniper |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Glue   |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Ice    |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Tack   |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Bomb   |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Boomer |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Dart   |Bucc   |Alch   |Spact  |315Lukas|TZELKYA|N
|Obyn   |Wizard |Druid  |Village|ItIsNitecap|PZELMKV|N
|Ezili  |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Ben    |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Pat    |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Obyn   |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Striker|Glue   |Wizard |Village|Agent51|HZELMMU|N
|Gwen   |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Quincy |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Glue   |Wizard |Village|Engi   |Agent51|HZELMMU|N
|Glue   |Wizard |Druid  |Village|Agent51|HZELMMU|N
|Glue   |Wizard |Alch   |Village|Agent51|HZELMMU|N
|Glue   |Sub    |Wizard |Village|Agent51|HZELMMU|N
|Glue   |Sniper |Wizard |Village|Agent51|HZELMMU|N
|Ice    |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Tack   |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Bomb   |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Boomer |Glue   |Wizard |Village|Agent51|HZELMMU|N
|Ezili  |Dart   |Boomer |Super  |the_op_boss|TZELMMY|N
|Ben    |Dart   |Boomer |Super  |the_op_boss|TZELMMY|N
|Church |Dart   |Boomer |Super  |the_op_boss|TZELMMY|N
|Pat    |Dart   |Boomer |Super  |the_op_boss|TZELMMY|N
|Striker|Dart   |Boomer |Super  |the_op_boss|TZELMMY|N
|Gwen   |Dart   |Boomer |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Super  |Engi   |the_op_boss|TZELMMY|N
|Dart   |Boomer |Super  |Village|the_op_boss|TZELMMY|N
|Dart   |Boomer |Super  |Spact  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Super  |Druid  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Super  |Alch   |the_op_boss|TZELMMY|N
|Dart   |Boomer |Super  |Ninja  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Mortar |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Heli   |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Ace    |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Bucc   |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Sniper |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Glue   |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Ice    |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Tack   |Super  |the_op_boss|TZELMMY|N
|Dart   |Boomer |Bomb   |Super  |the_op_boss|TZELMMY|N
|Bucc   |Super  |Ninja  |Spact  |Urinetosh|KZELMGC|N
|Ezili  |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Ben    |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Church |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Pat    |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Striker|Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Gwen   |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Quincy |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Heli   |Spact  |Engi   |123CrimsonRain|VZELMHW|N
|Boomer |Heli   |Spact  |Village|123CrimsonRain|VZELMHW|N
|Boomer |Heli   |Druid  |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Heli   |Ninja  |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Heli   |Super  |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Heli   |Mortar |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Ace    |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Bucc   |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Sniper |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Glue   |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Ice    |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Tack   |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Boomer |Bomb   |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Dart   |Boomer |Heli   |Spact  |123CrimsonRain|VZELMHW|N
|Obyn   |Ice    |Sub    |Village|Amanensia|DZELMUD|N
|Ezili  |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Ben    |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Pat    |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Striker|Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Gwen   |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Quincy |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Heli   |Ninja  |Druid  |Engi   |Agent51|CZELMWG|N
|Heli   |Ninja  |Druid  |Village|Agent51|CZELMWG|N
|Heli   |Ninja  |Druid  |Spact  |Agent51|CZELMWG|N
|Heli   |Super  |Ninja  |Druid  |Agent51|CZELMWG|N
|Heli   |Mortar |Ninja  |Druid  |Agent51|CZELMWG|N
|Ace    |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Bucc   |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Sniper |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Glue   |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Ice    |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Tack   |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Bomb   |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Boomer |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Dart   |Heli   |Ninja  |Druid  |Agent51|CZELMWG|N
|Ezili  |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Ben    |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Church |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Pat    |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Striker|Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Gwen   |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Bucc   |Super  |Spact  |Engi   |Urinetosh|CZELMWU|N
|Bucc   |Super  |Spact  |Village|Urinetosh|CZELMWU|N
|Bucc   |Super  |Druid  |Spact  |Urinetosh|CZELMWU|N
|Bucc   |Mortar |Super  |Spact  |Urinetosh|CZELMWU|N
|Bucc   |Heli   |Super  |Spact  |Urinetosh|CZELMWU|N
|Bucc   |Ace    |Super  |Spact  |Urinetosh|CZELMWU|N
|Sniper |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Glue   |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Ice    |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Tack   |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Bomb   |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Boomer |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Dart   |Bucc   |Super  |Spact  |Urinetosh|CZELMWU|N
|Heli   |Ninja  |Spact  |Village|Best Guest|FZELMWS|N
|Ezili  |Ice    |Heli   |Ninja  |Agent51|VZELMAS|N
|Ben    |Ice    |Heli   |Ninja  |Agent51|VZELMAS|N
|Pat    |Ice    |Heli   |Ninja  |Agent51|VZELMAS|N
|Striker|Ice    |Heli   |Ninja  |Agent51|VZELMAS|N
|Gwen   |Ice    |Heli   |Ninja  |Agent51|VZELMAS|N
|Quincy |Ice    |Heli   |Ninja  |Agent51|VZELMAS|N
|Ice    |Heli   |Ninja  |Engi   |Agent51|VZELMAS|N
|Ice    |Heli   |Ninja  |Village|Agent51|VZELMAS|N
|Ice    |Heli   |Ninja  |Spact  |Agent51|VZELMAS|N
|Ice    |Heli   |Super  |Ninja  |Agent51|VZELMAS|N
|Ice    |Heli   |Mortar |Ninja  |Agent51|VZELMAS|N
|Ice    |Ace    |Heli   |Ninja  |Agent51|VZELMAS|N
|Ice    |Bucc   |Heli   |Ninja  |Agent51|VZELMAS|N
|Ice    |Sniper |Heli   |Ninja  |Agent51|VZELMAS|N
|Ice    |Glue   |Heli   |Ninja  |Agent51|VZELMAS|N
