|Dart   |Boomer |Bomb   |Tack   |
|Sniper |Ace    |Wizard |Village|
|Sniper |Ace    |Super  |Ninja  |
|Sniper |Ace    |Super  |Alch   |
|Sniper |Ace    |Super  |Druid  |
|Sniper |Ace    |Super  |Spact  |
|Sniper |Ace    |Super  |Village|
|Sniper |Ace    |Ninja  |Alch   |
|Sniper |Ace    |Ninja  |Druid  |
|Sniper |Ace    |Ninja  |Spact  |
|Sniper |Ace    |Ninja  |Village|
|Sniper |Ace    |Alch   |Druid  |
|Sniper |Ace    |Alch   |Spact  |
|Sniper |Ace    |Alch   |Village|
|Sniper |Ace    |Druid  |Spact  |
|Sniper |Ace    |Druid  |Village|
|Sniper |Ace    |Spact  |Village|
|Sniper |Heli   |Mortar |Wizard |
|Sniper |Heli   |Mortar |Super  |
|Sniper |Heli   |Mortar |Ninja  |
|Sniper |Heli   |Mortar |Alch   |
|Sniper |Heli   |Mortar |Druid  |
|Sniper |Heli   |Mortar |Spact  |
|Sniper |Heli   |Mortar |Village|
|Sniper |Heli   |Wizard |Super  |
|Sniper |Heli   |Wizard |Ninja  |
|Sniper |Heli   |Wizard |Alch   |
|Sniper |Heli   |Wizard |Druid  |
|Sniper |Heli   |Wizard |Spact  |
|Sniper |Heli   |Wizard |Village|
|Sniper |Heli   |Super  |Ninja  |
|Sniper |Heli   |Super  |Alch   |
|Sniper |Heli   |Super  |Druid  |
|Sniper |Heli   |Super  |Spact  |
|Sniper |Heli   |Super  |Village|
|Sniper |Heli   |Ninja  |Alch   |
|Sniper |Heli   |Ninja  |Druid  |
|Sniper |Heli   |Ninja  |Spact  |
|Sniper |Heli   |Ninja  |Village|
|Sniper |Heli   |Alch   |Druid  |
|Sniper |Heli   |Alch   |Spact  |
|Sniper |Heli   |Alch   |Village|
|Sniper |Heli   |Druid  |Spact  |
|Sniper |Heli   |Druid  |Village|
|Sniper |Heli   |Spact  |Village|
|Sniper |Mortar |Wizard |Super  |
|Sniper |Mortar |Wizard |Ninja  |
|Sniper |Mortar |Wizard |Alch   |
|Sniper |Mortar |Wizard |Druid  |
|Sniper |Mortar |Wizard |Spact  |
|Sniper |Mortar |Wizard |Village|
|Sniper |Mortar |Super  |Ninja  |
|Sniper |Mortar |Super  |Alch   |
|Sniper |Mortar |Super  |Druid  |
|Sniper |Mortar |Super  |Spact  |
|Sniper |Mortar |Super  |Village|
|Sniper |Mortar |Ninja  |Alch   |
|Sniper |Mortar |Ninja  |Druid  |
|Sniper |Mortar |Ninja  |Spact  |
|Sniper |Mortar |Ninja  |Village|
|Sniper |Mortar |Alch   |Druid  |
|Sniper |Mortar |Alch   |Spact  |
|Sniper |Mortar |Alch   |Village|
|Sniper |Mortar |Druid  |Spact  |
|Sniper |Mortar |Druid  |Village|
|Sniper |Mortar |Spact  |Village|
|Sniper |Wizard |Super  |Ninja  |
|Sniper |Wizard |Super  |Alch   |
|Sniper |Wizard |Super  |Druid  |
|Sniper |Wizard |Super  |Spact  |
|Sniper |Wizard |Super  |Village|
|Sniper |Wizard |Ninja  |Alch   |
|Sniper |Wizard |Ninja  |Druid  |
|Sniper |Wizard |Ninja  |Spact  |
|Sniper |Wizard |Ninja  |Village|
|Sniper |Wizard |Alch   |Druid  |
|Sniper |Wizard |Alch   |Spact  |
|Sniper |Wizard |Alch   |Village|
|Sniper |Wizard |Druid  |Spact  |
|Sniper |Wizard |Druid  |Village|
|Sniper |Wizard |Spact  |Village|
|Sniper |Super  |Ninja  |Alch   |
|Sniper |Super  |Ninja  |Druid  |
|Sniper |Super  |Ninja  |Spact  |
|Sniper |Super  |Ninja  |Village|
|Sniper |Super  |Alch   |Druid  |
|Sniper |Super  |Alch   |Spact  |
|Sniper |Super  |Alch   |Village|
|Sniper |Super  |Druid  |Spact  |
|Sniper |Super  |Druid  |Village|
|Sniper |Super  |Spact  |Village|
|Sniper |Ninja  |Alch   |Druid  |
|Sniper |Ninja  |Alch   |Spact  |
|Sniper |Ninja  |Alch   |Village|
|Sniper |Ninja  |Druid  |Spact  |
|Sniper |Ninja  |Druid  |Village|
|Sniper |Ninja  |Spact  |Village|
|Sniper |Alch   |Druid  |Spact  |
|Sniper |Alch   |Druid  |Village|
|Sniper |Alch   |Spact  |Village|
|Sniper |Druid  |Spact  |Village|
|Sub    |Bucc   |Ace    |Heli   |
|Sub    |Bucc   |Ace    |Mortar |
|Sub    |Bucc   |Ace    |Wizard |
|Sub    |Bucc   |Ace    |Super  |
|Sub    |Bucc   |Ace    |Ninja  |
|Sub    |Bucc   |Ace    |Alch   |
|Sub    |Bucc   |Ace    |Druid  |
|Sub    |Bucc   |Ace    |Spact  |
|Sub    |Bucc   |Ace    |Village|
|Sub    |Bucc   |Heli   |Mortar |
|Sub    |Bucc   |Heli   |Wizard |
|Sub    |Bucc   |Heli   |Super  |
|Sub    |Bucc   |Heli   |Ninja  |
|Sub    |Bucc   |Heli   |Alch   |
|Sub    |Bucc   |Heli   |Druid  |
|Sub    |Bucc   |Heli   |Spact  |
|Sub    |Bucc   |Heli   |Village|
|Sub    |Bucc   |Mortar |Wizard |
|Sub    |Bucc   |Mortar |Super  |
|Sub    |Bucc   |Mortar |Ninja  |
|Sub    |Bucc   |Mortar |Alch   |
|Sub    |Bucc   |Mortar |Druid  |
|Sub    |Bucc   |Mortar |Spact  |
|Sub    |Bucc   |Mortar |Village|
|Sub    |Bucc   |Wizard |Super  |
|Sub    |Bucc   |Wizard |Ninja  |
|Sub    |Bucc   |Wizard |Alch   |
|Sub    |Bucc   |Wizard |Druid  |
|Sub    |Bucc   |Wizard |Spact  |
|Sub    |Bucc   |Wizard |Village|
|Sub    |Bucc   |Super  |Ninja  |
|Sub    |Bucc   |Super  |Alch   |
|Sub    |Bucc   |Super  |Druid  |
|Sub    |Bucc   |Super  |Spact  |
|Sub    |Bucc   |Super  |Village|
|Sub    |Bucc   |Ninja  |Alch   |
|Sub    |Bucc   |Ninja  |Druid  |
|Sub    |Bucc   |Ninja  |Spact  |
|Sub    |Bucc   |Ninja  |Village|
|Sub    |Bucc   |Alch   |Druid  |
|Sub    |Bucc   |Alch   |Spact  |
|Sub    |Bucc   |Alch   |Village|
|Sub    |Bucc   |Druid  |Spact  |
|Sub    |Bucc   |Druid  |Village|
|Sub    |Bucc   |Spact  |Village|
|Sub    |Ace    |Heli   |Mortar |
|Sub    |Ace    |Heli   |Wizard |
|Sub    |Ace    |Heli   |Super  |
|Sub    |Ace    |Heli   |Ninja  |
|Sub    |Ace    |Heli   |Alch   |
|Sub    |Ace    |Heli   |Druid  |
|Sub    |Ace    |Heli   |Spact  |
|Sub    |Ace    |Heli   |Village|
|Sub    |Ace    |Mortar |Wizard |
|Sub    |Ace    |Mortar |Super  |
|Sub    |Ace    |Mortar |Ninja  |
|Sub    |Ace    |Mortar |Alch   |
|Sub    |Ace    |Mortar |Druid  |
|Sub    |Ace    |Mortar |Spact  |
|Sub    |Ace    |Mortar |Village|
|Sub    |Ace    |Wizard |Super  |
|Sub    |Ace    |Wizard |Ninja  |
|Sub    |Ace    |Wizard |Alch   |
|Sub    |Ace    |Wizard |Druid  |
|Sub    |Ace    |Wizard |Spact  |
|Sub    |Ace    |Wizard |Village|
|Sub    |Ace    |Super  |Ninja  |
|Sub    |Ace    |Super  |Alch   |
|Sub    |Ace    |Super  |Druid  |
|Sub    |Ace    |Super  |Spact  |
|Sub    |Ace    |Super  |Village|
|Sub    |Ace    |Ninja  |Alch   |
|Sub    |Ace    |Ninja  |Druid  |
|Sub    |Ace    |Ninja  |Spact  |
|Sub    |Ace    |Ninja  |Village|
|Sub    |Ace    |Alch   |Druid  |
|Sub    |Ace    |Alch   |Spact  |
|Sub    |Ace    |Alch   |Village|
|Sub    |Ace    |Druid  |Spact  |
|Sub    |Ace    |Druid  |Village|
|Sub    |Ace    |Spact  |Village|
|Sub    |Heli   |Mortar |Wizard |
|Sub    |Heli   |Mortar |Super  |
|Sub    |Heli   |Mortar |Ninja  |
|Sub    |Heli   |Mortar |Alch   |
|Sub    |Heli   |Mortar |Druid  |
|Sub    |Heli   |Mortar |Spact  |
|Sub    |Heli   |Mortar |Village|
|Sub    |Heli   |Wizard |Super  |
|Sub    |Heli   |Wizard |Ninja  |
|Sub    |Heli   |Wizard |Alch   |
|Sub    |Heli   |Wizard |Druid  |
|Sub    |Heli   |Wizard |Spact  |
|Sub    |Heli   |Wizard |Village|
|Sub    |Heli   |Super  |Ninja  |
|Sub    |Heli   |Super  |Alch   |
|Sub    |Heli   |Super  |Druid  |
|Sub    |Heli   |Super  |Spact  |
|Sub    |Heli   |Super  |Village|
|Sub    |Heli   |Ninja  |Alch   |
|Sub    |Heli   |Ninja  |Druid  |
|Sub    |Heli   |Ninja  |Spact  |
|Sub    |Heli   |Ninja  |Village|
|Sub    |Heli   |Alch   |Druid  |
|Sub    |Heli   |Alch   |Spact  |
|Sub    |Heli   |Alch   |Village|
|Sub    |Heli   |Druid  |Spact  |
|Sub    |Heli   |Druid  |Village|
|Sub    |Heli   |Spact  |Village|
|Sub    |Mortar |Wizard |Super  |
|Sub    |Mortar |Wizard |Ninja  |
|Sub    |Mortar |Wizard |Alch   |
|Sub    |Mortar |Wizard |Druid  |
|Sub    |Mortar |Wizard |Spact  |
|Sub    |Mortar |Wizard |Village|
|Sub    |Mortar |Super  |Ninja  |
|Sub    |Mortar |Super  |Alch   |
|Sub    |Mortar |Super  |Druid  |
|Sub    |Mortar |Super  |Spact  |
|Sub    |Mortar |Super  |Village|
|Sub    |Mortar |Ninja  |Alch   |
|Sub    |Mortar |Ninja  |Druid  |
|Sub    |Mortar |Ninja  |Spact  |
|Sub    |Mortar |Ninja  |Village|
|Sub    |Mortar |Alch   |Druid  |
|Sub    |Mortar |Alch   |Spact  |
|Sub    |Mortar |Alch   |Village|
|Sub    |Mortar |Druid  |Spact  |
|Sub    |Mortar |Druid  |Village|
|Sub    |Mortar |Spact  |Village|
|Sub    |Wizard |Super  |Ninja  |
|Sub    |Wizard |Super  |Alch   |
|Sub    |Wizard |Super  |Druid  |
|Sub    |Wizard |Super  |Spact  |
|Sub    |Wizard |Super  |Village|
|Sub    |Wizard |Ninja  |Alch   |
|Sub    |Wizard |Ninja  |Druid  |
|Sub    |Wizard |Ninja  |Spact  |
|Sub    |Wizard |Ninja  |Village|
|Sub    |Wizard |Alch   |Druid  |
|Sub    |Wizard |Alch   |Spact  |
|Sub    |Wizard |Alch   |Village|
|Sub    |Wizard |Druid  |Spact  |
|Sub    |Wizard |Druid  |Village|
|Sub    |Wizard |Spact  |Village|
|Sub    |Super  |Ninja  |Alch   |
|Sub    |Super  |Ninja  |Druid  |
|Sub    |Super  |Ninja  |Spact  |
|Sub    |Super  |Ninja  |Village|
|Sub    |Super  |Alch   |Druid  |
|Sub    |Super  |Alch   |Spact  |
|Sub    |Super  |Alch   |Village|
|Sub    |Super  |Druid  |Spact  |
|Sub    |Super  |Druid  |Village|
|Sub    |Super  |Spact  |Village|
|Sub    |Ninja  |Alch   |Druid  |
|Sub    |Ninja  |Alch   |Spact  |
|Sub    |Ninja  |Alch   |Village|
|Sub    |Ninja  |Druid  |Spact  |
|Sub    |Ninja  |Druid  |Village|
|Sub    |Ninja  |Spact  |Village|
|Sub    |Alch   |Druid  |Spact  |
|Sub    |Alch   |Druid  |Village|
|Sub    |Alch   |Spact  |Village|
|Sub    |Druid  |Spact  |Village|
|Bucc   |Ace    |Heli   |Mortar |
|Bucc   |Ace    |Heli   |Wizard |
|Bucc   |Ace    |Heli   |Super  |
|Bucc   |Ace    |Heli   |Ninja  |
|Bucc   |Ace    |Heli   |Alch   |
|Bucc   |Ace    |Heli   |Druid  |
|Bucc   |Ace    |Heli   |Spact  |
|Bucc   |Ace    |Heli   |Village|
|Bucc   |Ace    |Mortar |Wizard |
|Bucc   |Ace    |Mortar |Super  |
|Bucc   |Ace    |Mortar |Ninja  |
|Bucc   |Ace    |Mortar |Alch   |
|Bucc   |Ace    |Mortar |Druid  |
|Bucc   |Ace    |Mortar |Spact  |
|Bucc   |Ace    |Mortar |Village|
|Bucc   |Ace    |Wizard |Super  |
|Bucc   |Ace    |Wizard |Ninja  |
|Bucc   |Ace    |Wizard |Alch   |
|Bucc   |Ace    |Wizard |Druid  |
|Bucc   |Ace    |Wizard |Spact  |
|Bucc   |Ace    |Wizard |Village|
|Bucc   |Ace    |Super  |Ninja  |
|Bucc   |Ace    |Super  |Alch   |
|Bucc   |Ace    |Super  |Druid  |
|Bucc   |Ace    |Super  |Spact  |
|Bucc   |Ace    |Super  |Village|
|Bucc   |Ace    |Ninja  |Alch   |
|Bucc   |Ace    |Ninja  |Druid  |
|Bucc   |Ace    |Ninja  |Spact  |
|Bucc   |Ace    |Ninja  |Village|
|Bucc   |Ace    |Alch   |Druid  |
|Bucc   |Ace    |Alch   |Spact  |
|Bucc   |Ace    |Alch   |Village|
|Bucc   |Ace    |Druid  |Spact  |
|Bucc   |Ace    |Druid  |Village|
|Bucc   |Ace    |Spact  |Village|
|Bucc   |Heli   |Mortar |Wizard |
|Bucc   |Heli   |Mortar |Super  |
|Bucc   |Heli   |Mortar |Ninja  |
|Bucc   |Heli   |Mortar |Alch   |
|Bucc   |Heli   |Mortar |Druid  |
|Bucc   |Heli   |Mortar |Spact  |
|Bucc   |Heli   |Mortar |Village|
|Bucc   |Heli   |Wizard |Super  |
|Bucc   |Heli   |Wizard |Ninja  |
|Bucc   |Heli   |Wizard |Alch   |
|Bucc   |Heli   |Wizard |Druid  |
|Bucc   |Heli   |Wizard |Spact  |
|Bucc   |Heli   |Wizard |Village|
|Bucc   |Heli   |Super  |Ninja  |
|Bucc   |Heli   |Super  |Alch   |
|Bucc   |Heli   |Super  |Druid  |
|Bucc   |Heli   |Super  |Spact  |
|Bucc   |Heli   |Super  |Village|
|Bucc   |Heli   |Ninja  |Alch   |
|Bucc   |Heli   |Ninja  |Druid  |
|Bucc   |Heli   |Ninja  |Spact  |
|Bucc   |Heli   |Ninja  |Village|
|Bucc   |Heli   |Alch   |Druid  |
|Bucc   |Heli   |Alch   |Spact  |
|Bucc   |Heli   |Alch   |Village|
|Bucc   |Heli   |Druid  |Spact  |
|Bucc   |Heli   |Druid  |Village|
|Bucc   |Heli   |Spact  |Village|
|Bucc   |Mortar |Wizard |Super  |
|Bucc   |Mortar |Wizard |Ninja  |
|Bucc   |Mortar |Wizard |Alch   |
|Bucc   |Mortar |Wizard |Druid  |
|Bucc   |Mortar |Wizard |Spact  |
|Bucc   |Mortar |Wizard |Village|
|Bucc   |Mortar |Super  |Ninja  |
|Bucc   |Mortar |Super  |Alch   |
|Bucc   |Mortar |Super  |Druid  |
|Bucc   |Mortar |Super  |Spact  |
|Bucc   |Mortar |Super  |Village|
|Bucc   |Mortar |Ninja  |Alch   |
|Bucc   |Mortar |Ninja  |Druid  |
|Bucc   |Mortar |Ninja  |Spact  |
|Bucc   |Mortar |Ninja  |Village|
|Bucc   |Mortar |Alch   |Druid  |
|Bucc   |Mortar |Alch   |Spact  |
|Bucc   |Mortar |Alch   |Village|
|Bucc   |Mortar |Druid  |Spact  |
|Bucc   |Mortar |Druid  |Village|
|Bucc   |Mortar |Spact  |Village|
|Bucc   |Wizard |Super  |Ninja  |
|Bucc   |Wizard |Super  |Alch   |
|Bucc   |Wizard |Super  |Druid  |
|Bucc   |Wizard |Super  |Spact  |
|Bucc   |Wizard |Super  |Village|
|Bucc   |Wizard |Ninja  |Alch   |
|Bucc   |Wizard |Ninja  |Druid  |
|Bucc   |Wizard |Ninja  |Spact  |
|Bucc   |Wizard |Ninja  |Village|
|Bucc   |Wizard |Alch   |Druid  |
|Bucc   |Wizard |Alch   |Spact  |
|Bucc   |Wizard |Alch   |Village|
|Bucc   |Wizard |Druid  |Spact  |
|Bucc   |Wizard |Druid  |Village|
|Bucc   |Wizard |Spact  |Village|
|Bucc   |Super  |Ninja  |Alch   |
|Bucc   |Super  |Ninja  |Druid  |
|Bucc   |Super  |Ninja  |Spact  |
|Bucc   |Super  |Ninja  |Village|
|Bucc   |Super  |Alch   |Druid  |
|Bucc   |Super  |Alch   |Spact  |
|Bucc   |Super  |Alch   |Village|
|Bucc   |Super  |Druid  |Spact  |
|Bucc   |Super  |Druid  |Village|
|Bucc   |Super  |Spact  |Village|
|Bucc   |Ninja  |Alch   |Druid  |
|Bucc   |Ninja  |Alch   |Spact  |
|Bucc   |Ninja  |Alch   |Village|
|Bucc   |Ninja  |Druid  |Spact  |
|Bucc   |Ninja  |Druid  |Village|
|Bucc   |Ninja  |Spact  |Village|
|Bucc   |Alch   |Druid  |Spact  |
|Bucc   |Alch   |Druid  |Village|
|Bucc   |Alch   |Spact  |Village|
|Bucc   |Druid  |Spact  |Village|
|Ace    |Heli   |Mortar |Wizard |
|Ace    |Heli   |Mortar |Super  |
|Ace    |Heli   |Mortar |Ninja  |
|Ace    |Heli   |Mortar |Alch   |
|Ace    |Heli   |Mortar |Druid  |
|Ace    |Heli   |Mortar |Spact  |
|Ace    |Heli   |Mortar |Village|
|Ace    |Heli   |Wizard |Super  |
|Ace    |Heli   |Wizard |Ninja  |
|Ace    |Heli   |Wizard |Alch   |
|Ace    |Heli   |Wizard |Druid  |
|Ace    |Heli   |Wizard |Spact  |
|Ace    |Heli   |Wizard |Village|
|Ace    |Heli   |Super  |Ninja  |
|Ace    |Heli   |Super  |Alch   |
|Ace    |Heli   |Super  |Druid  |
|Ace    |Heli   |Super  |Spact  |
|Ace    |Heli   |Super  |Village|
|Ace    |Heli   |Ninja  |Alch   |
|Ace    |Heli   |Ninja  |Druid  |
|Ace    |Heli   |Ninja  |Spact  |
|Ace    |Heli   |Ninja  |Village|
|Ace    |Heli   |Alch   |Druid  |
|Ace    |Heli   |Alch   |Spact  |
|Ace    |Heli   |Alch   |Village|
|Ace    |Heli   |Druid  |Spact  |
|Ace    |Heli   |Druid  |Village|
|Ace    |Heli   |Spact  |Village|
|Ace    |Mortar |Wizard |Super  |
|Ace    |Mortar |Wizard |Ninja  |
|Ace    |Mortar |Wizard |Alch   |
|Ace    |Mortar |Wizard |Druid  |
|Ace    |Mortar |Wizard |Spact  |
|Ace    |Mortar |Wizard |Village|
|Ace    |Mortar |Super  |Ninja  |
|Ace    |Mortar |Super  |Alch   |
|Ace    |Mortar |Super  |Druid  |
|Ace    |Mortar |Super  |Spact  |
|Ace    |Mortar |Super  |Village|
|Ace    |Mortar |Ninja  |Alch   |
|Ace    |Mortar |Ninja  |Druid  |
|Ace    |Mortar |Ninja  |Spact  |
|Ace    |Mortar |Ninja  |Village|
|Ace    |Mortar |Alch   |Druid  |
|Ace    |Mortar |Alch   |Spact  |
|Ace    |Mortar |Alch   |Village|
|Ace    |Mortar |Druid  |Spact  |
|Ace    |Mortar |Druid  |Village|
|Ace    |Mortar |Spact  |Village|
|Ace    |Wizard |Super  |Ninja  |
|Ace    |Wizard |Super  |Alch   |
|Ace    |Wizard |Super  |Druid  |
|Ace    |Wizard |Super  |Spact  |
|Ace    |Wizard |Super  |Village|
|Ace    |Wizard |Ninja  |Alch   |
|Ace    |Wizard |Ninja  |Druid  |
|Ace    |Wizard |Ninja  |Spact  |
|Ace    |Wizard |Ninja  |Village|
|Ace    |Wizard |Alch   |Druid  |
|Ace    |Wizard |Alch   |Spact  |
|Ace    |Wizard |Alch   |Village|
|Ace    |Wizard |Druid  |Spact  |
|Ace    |Wizard |Druid  |Village|
|Ace    |Wizard |Spact  |Village|
|Ace    |Super  |Ninja  |Alch   |
|Ace    |Super  |Ninja  |Druid  |
|Ace    |Super  |Ninja  |Spact  |
|Ace    |Super  |Ninja  |Village|
|Ace    |Super  |Alch   |Druid  |
|Ace    |Super  |Alch   |Spact  |
|Ace    |Super  |Alch   |Village|
|Ace    |Super  |Druid  |Spact  |
|Ace    |Super  |Druid  |Village|
|Ace    |Super  |Spact  |Village|
|Ace    |Ninja  |Alch   |Druid  |
|Ace    |Ninja  |Alch   |Spact  |
|Ace    |Ninja  |Alch   |Village|
|Ace    |Ninja  |Druid  |Spact  |
|Ace    |Ninja  |Druid  |Village|
|Ace    |Ninja  |Spact  |Village|
|Ace    |Alch   |Druid  |Spact  |
|Ace    |Alch   |Druid  |Village|
|Ace    |Alch   |Spact  |Village|
|Ace    |Druid  |Spact  |Village|
|Heli   |Mortar |Wizard |Super  |
|Heli   |Mortar |Wizard |Ninja  |
|Heli   |Mortar |Wizard |Alch   |
|Heli   |Mortar |Wizard |Druid  |
|Heli   |Mortar |Wizard |Spact  |
|Heli   |Mortar |Wizard |Village|
|Heli   |Mortar |Super  |Ninja  |
|Heli   |Mortar |Super  |Alch   |
|Heli   |Mortar |Super  |Druid  |
|Heli   |Mortar |Super  |Spact  |
|Heli   |Mortar |Super  |Village|
|Heli   |Mortar |Ninja  |Alch   |
|Heli   |Mortar |Ninja  |Druid  |
|Heli   |Mortar |Ninja  |Spact  |
|Heli   |Mortar |Ninja  |Village|
|Heli   |Mortar |Alch   |Druid  |
|Heli   |Mortar |Alch   |Spact  |
|Heli   |Mortar |Alch   |Village|
|Heli   |Mortar |Druid  |Spact  |
|Heli   |Mortar |Druid  |Village|
|Heli   |Mortar |Spact  |Village|
|Heli   |Wizard |Super  |Ninja  |
|Heli   |Wizard |Super  |Alch   |
|Heli   |Wizard |Super  |Druid  |
|Heli   |Wizard |Super  |Spact  |
|Heli   |Wizard |Super  |Village|
|Heli   |Wizard |Ninja  |Alch   |
|Heli   |Wizard |Ninja  |Druid  |
|Heli   |Wizard |Ninja  |Spact  |
|Heli   |Wizard |Ninja  |Village|
|Heli   |Wizard |Alch   |Druid  |
|Heli   |Wizard |Alch   |Spact  |
|Heli   |Wizard |Alch   |Village|
|Heli   |Wizard |Druid  |Spact  |
|Heli   |Wizard |Druid  |Village|
|Heli   |Wizard |Spact  |Village|
|Heli   |Super  |Ninja  |Alch   |
|Heli   |Super  |Ninja  |Druid  |
|Heli   |Super  |Ninja  |Spact  |
|Heli   |Super  |Ninja  |Village|
|Heli   |Super  |Alch   |Druid  |
|Heli   |Super  |Alch   |Spact  |
|Heli   |Super  |Alch   |Village|
|Heli   |Super  |Druid  |Spact  |
|Heli   |Super  |Druid  |Village|
|Heli   |Super  |Spact  |Village|
|Heli   |Ninja  |Alch   |Druid  |
|Heli   |Ninja  |Alch   |Spact  |
|Heli   |Ninja  |Alch   |Village|
|Heli   |Ninja  |Druid  |Spact  |
|Heli   |Ninja  |Druid  |Village|
|Heli   |Ninja  |Spact  |Village|
|Heli   |Alch   |Druid  |Spact  |
|Heli   |Alch   |Druid  |Village|
|Heli   |Alch   |Spact  |Village|
|Heli   |Druid  |Spact  |Village|
|Mortar |Wizard |Super  |Ninja  |
|Mortar |Wizard |Super  |Alch   |
|Mortar |Wizard |Super  |Druid  |
|Mortar |Wizard |Super  |Spact  |
|Mortar |Wizard |Super  |Village|
|Mortar |Wizard |Ninja  |Alch   |
|Mortar |Wizard |Ninja  |Druid  |
|Mortar |Wizard |Ninja  |Spact  |
|Mortar |Wizard |Ninja  |Village|
|Mortar |Wizard |Alch   |Druid  |
|Mortar |Wizard |Alch   |Spact  |
|Mortar |Wizard |Alch   |Village|
|Mortar |Wizard |Druid  |Spact  |
|Mortar |Wizard |Druid  |Village|
|Mortar |Wizard |Spact  |Village|
|Mortar |Super  |Ninja  |Alch   |
|Mortar |Super  |Ninja  |Druid  |
|Mortar |Super  |Ninja  |Spact  |
|Mortar |Super  |Ninja  |Village|
|Mortar |Super  |Alch   |Druid  |
|Mortar |Super  |Alch   |Spact  |
|Mortar |Super  |Alch   |Village|
|Mortar |Super  |Druid  |Spact  |
|Mortar |Super  |Druid  |Village|
|Mortar |Super  |Spact  |Village|
|Mortar |Ninja  |Alch   |Druid  |
|Mortar |Ninja  |Alch   |Spact  |
|Mortar |Ninja  |Alch   |Village|
|Mortar |Ninja  |Druid  |Spact  |
|Mortar |Ninja  |Druid  |Village|
|Mortar |Ninja  |Spact  |Village|
|Mortar |Alch   |Druid  |Spact  |
|Mortar |Alch   |Druid  |Village|
|Mortar |Alch   |Spact  |Village|
|Mortar |Druid  |Spact  |Village|
|Wizard |Super  |Ninja  |Alch   |
|Wizard |Super  |Ninja  |Druid  |
|Wizard |Super  |Ninja  |Spact  |
|Wizard |Super  |Ninja  |Village|
|Wizard |Super  |Alch   |Druid  |
|Wizard |Super  |Alch   |Spact  |
|Wizard |Super  |Alch   |Village|
|Wizard |Super  |Druid  |Spact  |
|Wizard |Super  |Druid  |Village|
|Wizard |Super  |Spact  |Village|
|Wizard |Ninja  |Alch   |Druid  |
|Wizard |Ninja  |Alch   |Spact  |
|Wizard |Ninja  |Alch   |Village|
|Wizard |Ninja  |Druid  |Spact  |
|Wizard |Ninja  |Druid  |Village|
|Wizard |Ninja  |Spact  |Village|
|Wizard |Alch   |Druid  |Spact  |
|Wizard |Alch   |Druid  |Village|
|Wizard |Alch   |Spact  |Village|
|Wizard |Druid  |Spact  |Village|
|Super  |Ninja  |Alch   |Druid  |
|Super  |Ninja  |Alch   |Spact  |
|Super  |Ninja  |Alch   |Village|
|Super  |Ninja  |Druid  |Spact  |
|Super  |Ninja  |Druid  |Village|
|Super  |Ninja  |Spact  |Village|
|Super  |Alch   |Druid  |Spact  |
|Super  |Alch   |Druid  |Village|
|Super  |Alch   |Spact  |Village|
|Super  |Druid  |Spact  |Village|
|Ninja  |Alch   |Druid  |Spact  |
|Ninja  |Alch   |Druid  |Village|
|Ninja  |Alch   |Spact  |Village|
|Ninja  |Druid  |Spact  |Village|
|Alch   |Druid  |Spact  |Village|
|Quincy |Dart   |Boomer |Bomb   |
|Quincy |Dart   |Boomer |Tack   |
|Quincy |Dart   |Boomer |Ice    |
|Quincy |Dart   |Boomer |Glue   |
|Quincy |Dart   |Boomer |Sniper |
|Quincy |Dart   |Boomer |Sub    |
|Quincy |Dart   |Boomer |Bucc   |
|Quincy |Dart   |Boomer |Ace    |
|Quincy |Dart   |Boomer |Heli   |
|Quincy |Dart   |Boomer |Mortar |
|Quincy |Dart   |Boomer |Wizard |
|Quincy |Dart   |Boomer |Super  |
|Quincy |Dart   |Boomer |Ninja  |
|Quincy |Dart   |Boomer |Alch   |
|Quincy |Dart   |Boomer |Druid  |
|Quincy |Dart   |Boomer |Spact  |
|Quincy |Dart   |Boomer |Village|
|Quincy |Dart   |Bomb   |Tack   |
|Quincy |Dart   |Bomb   |Ice    |
|Quincy |Dart   |Bomb   |Glue   |
|Quincy |Dart   |Bomb   |Sniper |
|Quincy |Dart   |Bomb   |Sub    |
|Quincy |Dart   |Bomb   |Bucc   |
|Quincy |Dart   |Bomb   |Ace    |
|Quincy |Dart   |Bomb   |Heli   |
|Quincy |Dart   |Bomb   |Mortar |
|Quincy |Dart   |Bomb   |Wizard |
|Quincy |Dart   |Bomb   |Super  |
|Quincy |Dart   |Bomb   |Ninja  |
|Quincy |Dart   |Bomb   |Alch   |
|Quincy |Dart   |Bomb   |Druid  |
|Quincy |Dart   |Bomb   |Spact  |
|Quincy |Dart   |Bomb   |Village|
|Quincy |Dart   |Tack   |Ice    |
|Quincy |Dart   |Tack   |Glue   |
|Quincy |Dart   |Tack   |Sniper |
|Quincy |Dart   |Tack   |Sub    |
|Quincy |Dart   |Tack   |Bucc   |
|Quincy |Dart   |Tack   |Ace    |
|Quincy |Dart   |Tack   |Heli   |
|Quincy |Dart   |Tack   |Mortar |
|Quincy |Dart   |Tack   |Wizard |
|Quincy |Dart   |Tack   |Super  |
|Quincy |Dart   |Tack   |Ninja  |
|Quincy |Dart   |Tack   |Alch   |
|Quincy |Dart   |Tack   |Druid  |
|Quincy |Dart   |Tack   |Spact  |
|Quincy |Dart   |Tack   |Village|
|Quincy |Dart   |Ice    |Glue   |
|Quincy |Dart   |Ice    |Sniper |
